date,store,sku,category,units_sold,inventory_on_hand,price,pred_lag_7_baseline,pred_ridge_regression,pred_random_forest,pred_gradient_boosting,best_model,forecast_units
2025-03-06,Hartford,SKU-3002,Electronics,9,34,132.76,9.0,8.86,6.33,6.28,gradient_boosting,6.28
2025-03-07,Hartford,SKU-3002,Electronics,6,34,129.46,9.0,9.04,7.73,8.23,gradient_boosting,8.23
2025-03-08,Hartford,SKU-3002,Electronics,5,43,130.37,8.0,11.6,7.72,8.23,gradient_boosting,8.23
2025-03-09,Hartford,SKU-3002,Electronics,5,40,127.32,5.0,9.46,7.23,8.23,gradient_boosting,8.23
2025-03-10,Hartford,SKU-3002,Electronics,6,43,125.88,4.0,0.0,6.49,6.35,gradient_boosting,6.35
2025-03-11,Hartford,SKU-3002,Electronics,6,44,131.0,7.0,4.22,5.88,6.29,gradient_boosting,6.29
2025-03-12,Hartford,SKU-3002,Electronics,4,38,129.64,9.0,5.87,5.9,6.35,gradient_boosting,6.35
2025-03-13,Hartford,SKU-3002,Electronics,7,24,129.49,9.0,6.02,5.34,5.87,gradient_boosting,5.87
2025-03-14,Hartford,SKU-3002,Electronics,9,49,129.06,6.0,7.05,7.6,8.23,gradient_boosting,8.23
2025-03-15,Hartford,SKU-3002,Electronics,6,38,127.8,5.0,8.78,7.1,8.23,gradient_boosting,8.23
2025-03-16,Hartford,SKU-3002,Electronics,7,29,132.28,5.0,14.03,7.62,8.23,gradient_boosting,8.23
2025-03-17,Hartford,SKU-3002,Electronics,5,42,125.02,6.0,0.0,6.9,6.0,gradient_boosting,6.0
2025-03-18,Hartford,SKU-3002,Electronics,5,44,126.8,6.0,0.13,6.89,6.35,gradient_boosting,6.35
2025-03-19,Hartford,SKU-3002,Electronics,8,33,116.2,4.0,8.75,6.9,9.03,gradient_boosting,9.03
2025-03-20,Hartford,SKU-3002,Electronics,6,47,132.88,7.0,9.7,5.96,6.15,gradient_boosting,6.15
2025-03-21,Hartford,SKU-3002,Electronics,9,36,129.31,9.0,7.11,6.86,8.05,gradient_boosting,8.05
2025-03-22,Hartford,SKU-3002,Electronics,5,51,127.47,6.0,7.88,7.07,8.23,gradient_boosting,8.23
2025-03-23,Hartford,SKU-3002,Electronics,6,31,126.03,7.0,9.28,8.09,8.23,gradient_boosting,8.23
2025-03-24,Hartford,SKU-3002,Electronics,4,38,127.03,5.0,0.0,6.3,6.35,gradient_boosting,6.35
2025-03-25,Hartford,SKU-3002,Electronics,8,45,126.79,5.0,0.0,6.57,6.28,gradient_boosting,6.28
2025-03-26,Hartford,SKU-3002,Electronics,4,30,128.95,8.0,3.97,5.96,6.35,gradient_boosting,6.35
2025-03-27,Hartford,SKU-3002,Electronics,8,42,131.22,6.0,6.19,6.23,6.09,gradient_boosting,6.09
2025-03-28,Hartford,SKU-3002,Electronics,7,30,118.91,9.0,14.6,8.51,10.46,gradient_boosting,10.46
2025-03-29,Hartford,SKU-3002,Electronics,8,44,131.77,5.0,10.94,7.02,7.8,gradient_boosting,7.8
2025-03-30,Hartford,SKU-3002,Electronics,7,46,129.79,6.0,10.92,6.44,7.82,gradient_boosting,7.82
2025-03-31,Hartford,SKU-3002,Electronics,5,40,131.52,4.0,2.4,5.2,6.13,gradient_boosting,6.13
2025-04-01,Hartford,SKU-3002,Electronics,7,41,128.24,8.0,1.35,5.4,6.35,gradient_boosting,6.35
2025-04-02,Hartford,SKU-3002,Electronics,5,28,131.03,4.0,5.0,6.47,6.28,gradient_boosting,6.28
2025-04-03,Hartford,SKU-3002,Electronics,5,46,130.05,8.0,6.44,5.28,6.13,gradient_boosting,6.13
2025-04-04,Hartford,SKU-3002,Electronics,10,41,115.24,7.0,11.5,9.08,10.02,gradient_boosting,10.02
2025-04-05,Hartford,SKU-3002,Electronics,8,23,129.38,8.0,7.76,7.41,7.8,gradient_boosting,7.8
2025-04-06,Hartford,SKU-3002,Electronics,5,27,129.77,7.0,11.78,7.19,8.01,gradient_boosting,8.01
2025-04-07,Hartford,SKU-3002,Electronics,5,41,114.49,5.0,3.05,6.43,9.03,gradient_boosting,9.03
2025-04-08,Hartford,SKU-3002,Electronics,9,41,132.25,7.0,3.78,5.8,5.92,gradient_boosting,5.92
2025-04-09,Hartford,SKU-3002,Electronics,8,45,128.45,5.0,2.02,5.85,6.28,gradient_boosting,6.28
2025-04-10,Hartford,SKU-3002,Electronics,3,41,128.48,5.0,4.03,5.16,6.1,gradient_boosting,6.1
2025-04-11,Hartford,SKU-3002,Electronics,5,47,128.22,10.0,6.82,7.25,8.23,gradient_boosting,8.23
2025-04-12,Hartford,SKU-3002,Electronics,8,51,129.29,8.0,9.23,6.8,8.01,gradient_boosting,8.01
2025-04-13,Hartford,SKU-3002,Electronics,4,31,128.8,5.0,9.63,7.32,7.73,gradient_boosting,7.73
2025-04-14,Hartford,SKU-3002,Electronics,7,28,131.92,5.0,1.68,6.02,5.87,gradient_boosting,5.87
2025-04-15,Hartford,SKU-3002,Electronics,3,45,134.1,9.0,6.96,5.83,6.06,gradient_boosting,6.06
2025-04-16,Hartford,SKU-3002,Electronics,5,55,128.05,8.0,2.4,6.0,6.06,gradient_boosting,6.06
2025-04-17,Hartford,SKU-3002,Electronics,4,47,128.61,3.0,3.18,4.96,5.62,gradient_boosting,5.62
2025-04-18,Hartford,SKU-3002,Electronics,6,33,117.16,5.0,12.6,9.35,10.02,gradient_boosting,10.02
2025-04-19,Hartford,SKU-3002,Electronics,4,43,128.72,8.0,7.16,6.24,7.18,gradient_boosting,7.18
2025-04-20,Hartford,SKU-3002,Electronics,5,58,130.62,4.0,11.51,6.31,7.57,gradient_boosting,7.57
2025-04-21,Hartford,SKU-3002,Electronics,7,41,130.76,7.0,1.06,4.69,5.62,gradient_boosting,5.62
2025-04-22,Hartford,SKU-3002,Electronics,6,20,130.76,3.0,3.98,5.15,5.7,gradient_boosting,5.7
2025-04-23,Hartford,SKU-3002,Electronics,9,43,125.51,5.0,0.62,5.16,5.7,gradient_boosting,5.7
2025-04-24,Hartford,SKU-3002,Electronics,6,36,129.82,4.0,4.6,5.08,5.62,gradient_boosting,5.62
2025-04-25,Hartford,SKU-3002,Electronics,3,74,133.16,6.0,8.69,6.47,7.39,gradient_boosting,7.39
2025-04-26,Hartford,SKU-3002,Electronics,5,50,129.21,4.0,9.2,6.53,7.57,gradient_boosting,7.57
2025-04-27,Hartford,SKU-3002,Electronics,6,41,124.4,5.0,6.46,7.68,7.57,gradient_boosting,7.57
2025-04-28,Hartford,SKU-3002,Electronics,6,27,129.94,7.0,1.1,5.1,5.63,gradient_boosting,5.63
2025-04-29,Hartford,SKU-3002,Electronics,8,41,115.33,6.0,4.53,6.95,8.52,gradient_boosting,8.52
2025-04-30,Hartford,SKU-3002,Electronics,7,19,131.78,9.0,4.95,5.4,5.41,gradient_boosting,5.41
2025-03-02,Hartford,SKU-4001,Home,39,155,25.16,29.0,40.2,38.44,37.89,gradient_boosting,37.89
2025-03-03,Hartford,SKU-4001,Home,42,162,24.58,41.0,28.99,32.55,33.14,gradient_boosting,33.14
2025-03-04,Hartford,SKU-4001,Home,21,223,24.72,32.0,26.97,32.32,31.52,gradient_boosting,31.52
2025-03-05,Hartford,SKU-4001,Home,32,159,25.28,35.0,31.34,31.39,31.77,gradient_boosting,31.77
2025-03-06,Hartford,SKU-4001,Home,28,202,25.05,43.0,34.03,32.7,32.66,gradient_boosting,32.66
2025-03-07,Hartford,SKU-4001,Home,43,175,25.0,29.0,32.54,37.3,36.58,gradient_boosting,36.58
2025-03-08,Hartford,SKU-4001,Home,27,218,24.81,27.0,33.06,36.66,33.97,gradient_boosting,33.97
2025-03-09,Hartford,SKU-4001,Home,33,124,24.86,39.0,39.05,37.63,37.31,gradient_boosting,37.31
2025-03-10,Hartford,SKU-4001,Home,23,149,25.35,42.0,30.27,31.72,33.08,gradient_boosting,33.08
2025-03-11,Hartford,SKU-4001,Home,33,120,24.32,21.0,26.58,28.22,28.22,gradient_boosting,28.22
2025-03-12,Hartford,SKU-4001,Home,25,168,25.17,32.0,31.02,29.98,31.93,gradient_boosting,31.93
2025-03-13,Hartford,SKU-4001,Home,15,212,24.91,28.0,32.09,29.69,32.35,gradient_boosting,32.35
2025-03-14,Hartford,SKU-4001,Home,42,170,24.63,43.0,32.4,35.5,34.32,gradient_boosting,34.32
2025-03-15,Hartford,SKU-4001,Home,44,130,24.94,27.0,34.02,36.51,30.98,gradient_boosting,30.98
2025-03-16,Hartford,SKU-4001,Home,39,212,25.09,33.0,38.08,35.81,36.45,gradient_boosting,36.45
2025-03-17,Hartford,SKU-4001,Home,33,155,25.32,23.0,27.87,29.55,30.01,gradient_boosting,30.01
2025-03-18,Hartford,SKU-4001,Home,34,187,25.19,33.0,26.35,29.75,29.37,gradient_boosting,29.37
2025-03-19,Hartford,SKU-4001,Home,39,119,25.02,25.0,29.56,29.63,28.63,gradient_boosting,28.63
2025-03-20,Hartford,SKU-4001,Home,34,167,24.43,15.0,28.73,29.71,28.32,gradient_boosting,28.32
2025-03-21,Hartford,SKU-4001,Home,32,135,25.34,42.0,36.72,38.12,37.6,gradient_boosting,37.6
2025-03-22,Hartford,SKU-4001,Home,46,99,24.75,44.0,39.18,36.9,34.79,gradient_boosting,34.79
2025-03-23,Hartford,SKU-4001,Home,22,144,25.5,39.0,39.43,37.84,38.73,gradient_boosting,38.73
2025-03-24,Hartford,SKU-4001,Home,33,107,24.98,33.0,26.31,28.3,29.3,gradient_boosting,29.3
2025-03-25,Hartford,SKU-4001,Home,37,193,22.24,34.0,42.81,36.9,34.85,gradient_boosting,34.85
2025-03-26,Hartford,SKU-4001,Home,27,162,24.45,39.0,28.42,29.83,29.07,gradient_boosting,29.07
2025-03-27,Hartford,SKU-4001,Home,33,180,24.87,34.0,27.06,29.74,27.88,gradient_boosting,27.88
2025-03-28,Hartford,SKU-4001,Home,37,91,24.48,32.0,34.73,35.9,35.71,gradient_boosting,35.71
2025-03-29,Hartford,SKU-4001,Home,53,146,22.56,46.0,56.34,46.94,43.27,gradient_boosting,43.27
2025-03-30,Hartford,SKU-4001,Home,52,102,25.73,22.0,39.13,35.3,35.88,gradient_boosting,35.88
2025-03-31,Hartford,SKU-4001,Home,30,172,25.39,33.0,29.66,31.16,32.52,gradient_boosting,32.52
2025-04-01,Hartford,SKU-4001,Home,30,191,24.69,37.0,29.57,31.01,32.44,gradient_boosting,32.44
2025-04-02,Hartford,SKU-4001,Home,36,112,22.85,27.0,48.18,35.83,37.19,gradient_boosting,37.19
2025-04-03,Hartford,SKU-4001,Home,38,151,24.7,33.0,33.01,30.9,32.31,gradient_boosting,32.31
2025-04-04,Hartford,SKU-4001,Home,31,113,24.59,37.0,36.75,39.12,38.73,gradient_boosting,38.73
2025-04-05,Hartford,SKU-4001,Home,49,204,24.92,53.0,40.94,38.81,40.36,gradient_boosting,40.36
2025-04-06,Hartford,SKU-4001,Home,31,190,24.8,52.0,39.05,41.05,37.51,gradient_boosting,37.51
2025-04-07,Hartford,SKU-4001,Home,30,119,24.87,30.0,28.99,30.36,31.23,gradient_boosting,31.23
2025-04-08,Hartford,SKU-4001,Home,27,92,25.13,30.0,31.26,29.98,32.04,gradient_boosting,32.04
2025-04-09,Hartford,SKU-4001,Home,42,228,24.57,36.0,28.76,29.53,31.43,gradient_boosting,31.43
2025-04-10,Hartford,SKU-4001,Home,42,105,21.84,38.0,51.34,38.89,37.43,gradient_boosting,37.43
2025-04-11,Hartford,SKU-4001,Home,53,169,22.77,31.0,48.62,46.88,44.9,gradient_boosting,44.9
2025-04-12,Hartford,SKU-4001,Home,39,108,25.05,49.0,44.27,42.15,43.03,gradient_boosting,43.03
2025-04-13,Hartford,SKU-4001,Home,48,114,22.92,31.0,59.5,56.65,48.28,gradient_boosting,48.28
2025-04-14,Hartford,SKU-4001,Home,44,124,22.54,30.0,43.21,42.45,38.11,gradient_boosting,38.11
2025-04-15,Hartford,SKU-4001,Home,31,184,24.63,27.0,28.49,33.08,33.79,gradient_boosting,33.79
2025-04-16,Hartford,SKU-4001,Home,30,249,25.58,42.0,34.59,33.37,36.02,gradient_boosting,36.02
2025-04-17,Hartford,SKU-4001,Home,33,86,24.77,42.0,38.61,33.96,34.82,gradient_boosting,34.82
2025-04-18,Hartford,SKU-4001,Home,54,69,24.91,53.0,40.35,43.52,41.58,gradient_boosting,41.58
2025-04-19,Hartford,SKU-4001,Home,36,114,24.34,39.0,42.53,42.89,42.77,gradient_boosting,42.77
2025-04-20,Hartford,SKU-4001,Home,47,136,22.54,48.0,57.35,49.93,46.82,gradient_boosting,46.82
2025-04-21,Hartford,SKU-4001,Home,31,161,25.0,44.0,29.67,34.17,33.94,gradient_boosting,33.94
2025-04-22,Hartford,SKU-4001,Home,34,158,25.82,31.0,29.26,33.94,32.62,gradient_boosting,32.62
2025-04-23,Hartford,SKU-4001,Home,43,114,24.76,30.0,36.2,36.55,34.8,gradient_boosting,34.8
2025-04-24,Hartford,SKU-4001,Home,34,181,25.36,33.0,35.14,34.97,35.13,gradient_boosting,35.13
2025-04-25,Hartford,SKU-4001,Home,29,188,23.0,54.0,56.52,52.28,50.02,gradient_boosting,50.02
2025-04-26,Hartford,SKU-4001,Home,42,147,24.57,36.0,39.77,41.49,42.24,gradient_boosting,42.24
2025-04-27,Hartford,SKU-4001,Home,35,141,25.12,47.0,44.58,41.97,43.13,gradient_boosting,43.13
2025-04-28,Hartford,SKU-4001,Home,37,106,25.43,31.0,31.88,35.91,34.51,gradient_boosting,34.51
2025-04-29,Hartford,SKU-4001,Home,24,119,25.87,34.0,31.34,33.33,33.75,gradient_boosting,33.75
2025-04-30,Hartford,SKU-4001,Home,31,186,24.52,43.0,32.59,32.95,33.38,gradient_boosting,33.38
2025-03-02,Hartford,SKU-4002,Home,29,80,40.52,27.0,32.79,28.68,29.37,gradient_boosting,29.37
2025-03-03,Hartford,SKU-4002,Home,28,87,40.19,30.0,20.99,23.03,24.94,gradient_boosting,24.94
2025-03-04,Hartford,SKU-4002,Home,12,89,39.19,23.0,20.6,23.61,24.55,gradient_boosting,24.55
2025-03-05,Hartford,SKU-4002,Home,20,103,39.05,21.0,23.1,23.84,24.12,gradient_boosting,24.12
2025-03-06,Hartford,SKU-4002,Home,21,153,40.62,25.0,23.52,23.77,23.3,gradient_boosting,23.3
2025-03-07,Hartford,SKU-4002,Home,40,92,39.38,20.0,24.47,26.15,25.96,gradient_boosting,25.96
2025-03-08,Hartford,SKU-4002,Home,27,59,39.37,41.0,30.14,28.56,29.79,gradient_boosting,29.79
2025-03-09,Hartford,SKU-4002,Home,47,126,40.27,29.0,33.15,32.44,28.9,gradient_boosting,28.9
2025-03-10,Hartford,SKU-4002,Home,30,101,39.52,28.0,21.65,24.41,26.08,gradient_boosting,26.08
2025-03-11,Hartford,SKU-4002,Home,26,109,39.91,12.0,19.6,25.04,23.25,gradient_boosting,23.25
2025-03-12,Hartford,SKU-4002,Home,28,88,40.32,20.0,24.37,25.97,25.85,gradient_boosting,25.85
2025-03-13,Hartford,SKU-4002,Home,25,109,40.79,21.0,26.82,25.76,25.85,gradient_boosting,25.85
2025-03-14,Hartford,SKU-4002,Home,45,131,36.65,40.0,42.19,36.65,36.33,gradient_boosting,36.33
2025-03-15,Hartford,SKU-4002,Home,25,75,41.36,27.0,34.99,33.01,32.39,gradient_boosting,32.39
2025-03-16,Hartford,SKU-4002,Home,21,84,35.81,47.0,49.92,37.58,39.74,gradient_boosting,39.74
2025-03-17,Hartford,SKU-4002,Home,19,115,40.23,30.0,22.14,24.72,25.67,gradient_boosting,25.67
2025-03-18,Hartford,SKU-4002,Home,25,87,40.54,26.0,22.54,25.07,23.54,gradient_boosting,23.54
2025-03-19,Hartford,SKU-4002,Home,22,92,39.26,28.0,23.67,24.34,25.13,gradient_boosting,25.13
2025-03-20,Hartford,SKU-4002,Home,24,144,40.48,25.0,24.29,24.24,24.74,gradient_boosting,24.74
2025-03-21,Hartford,SKU-4002,Home,40,146,40.56,45.0,32.32,29.79,32.67,gradient_boosting,32.67
2025-03-22,Hartford,SKU-4002,Home,18,120,40.66,25.0,31.28,31.69,28.02,gradient_boosting,28.02
2025-03-23,Hartford,SKU-4002,Home,33,136,41.54,21.0,35.97,30.17,30.37,gradient_boosting,30.37
2025-03-24,Hartford,SKU-4002,Home,24,70,40.23,19.0,22.73,24.68,24.23,gradient_boosting,24.23
2025-03-25,Hartford,SKU-4002,Home,26,64,39.99,25.0,23.82,24.44,24.74,gradient_boosting,24.74
2025-03-26,Hartford,SKU-4002,Home,29,122,39.98,22.0,24.36,24.47,24.24,gradient_boosting,24.24
2025-03-27,Hartford,SKU-4002,Home,26,145,39.82,24.0,24.56,24.18,25.24,gradient_boosting,25.24
2025-03-28,Hartford,SKU-4002,Home,30,140,39.09,40.0,32.52,32.55,33.35,gradient_boosting,33.35
2025-03-29,Hartford,SKU-4002,Home,28,86,40.15,18.0,29.77,29.64,27.05,gradient_boosting,27.05
2025-03-30,Hartford,SKU-4002,Home,34,118,39.94,33.0,32.18,30.93,30.5,gradient_boosting,30.5
2025-03-31,Hartford,SKU-4002,Home,20,92,39.35,24.0,20.01,25.12,25.07,gradient_boosting,25.07
2025-04-01,Hartford,SKU-4002,Home,22,114,40.21,26.0,20.76,24.02,25.09,gradient_boosting,25.09
2025-04-02,Hartford,SKU-4002,Home,29,92,40.56,29.0,25.68,24.36,25.2,gradient_boosting,25.2
2025-04-03,Hartford,SKU-4002,Home,30,150,35.41,26.0,37.37,28.14,29.21,gradient_boosting,29.21
2025-04-04,Hartford,SKU-4002,Home,36,154,39.58,30.0,28.35,30.44,32.22,gradient_boosting,32.22
2025-04-05,Hartford,SKU-4002,Home,32,133,40.81,28.0,29.48,29.62,29.23,gradient_boosting,29.23
2025-04-06,Hartford,SKU-4002,Home,28,155,39.63,34.0,34.88,32.05,31.85,gradient_boosting,31.85
2025-04-07,Hartford,SKU-4002,Home,18,83,38.79,20.0,19.39,25.51,24.82,gradient_boosting,24.82
2025-04-08,Hartford,SKU-4002,Home,22,154,40.73,22.0,23.09,23.29,24.73,gradient_boosting,24.73
2025-04-09,Hartford,SKU-4002,Home,23,135,40.2,29.0,26.92,23.89,26.15,gradient_boosting,26.15
2025-04-10,Hartford,SKU-4002,Home,21,123,39.91,30.0,25.75,24.25,24.94,gradient_boosting,24.94
2025-04-11,Hartford,SKU-4002,Home,35,110,41.14,36.0,29.74,29.66,31.17,gradient_boosting,31.17
2025-04-12,Hartford,SKU-4002,Home,25,101,38.44,32.0,29.88,32.34,30.17,gradient_boosting,30.17
2025-04-13,Hartford,SKU-4002,Home,30,122,39.15,28.0,31.09,29.42,30.44,gradient_boosting,30.44
2025-04-14,Hartford,SKU-4002,Home,25,83,39.73,18.0,17.97,24.0,23.58,gradient_boosting,23.58
2025-04-15,Hartford,SKU-4002,Home,23,105,35.67,22.0,33.15,29.24,28.71,gradient_boosting,28.71
2025-04-16,Hartford,SKU-4002,Home,22,171,39.42,23.0,21.77,22.9,24.88,gradient_boosting,24.88
2025-04-17,Hartford,SKU-4002,Home,30,105,39.77,21.0,24.87,23.91,24.51,gradient_boosting,24.51
2025-04-18,Hartford,SKU-4002,Home,30,89,39.92,35.0,30.85,31.86,32.74,gradient_boosting,32.74
2025-04-19,Hartford,SKU-4002,Home,22,130,38.66,25.0,29.26,29.44,29.47,gradient_boosting,29.47
2025-04-20,Hartford,SKU-4002,Home,27,102,40.3,30.0,32.55,30.58,28.83,gradient_boosting,28.83
2025-04-21,Hartford,SKU-4002,Home,26,86,41.36,25.0,19.29,23.17,24.03,gradient_boosting,24.03
2025-04-22,Hartford,SKU-4002,Home,25,110,39.85,23.0,20.84,23.31,24.55,gradient_boosting,24.55
2025-04-23,Hartford,SKU-4002,Home,23,104,40.0,22.0,21.92,22.75,24.05,gradient_boosting,24.05
2025-04-24,Hartford,SKU-4002,Home,27,113,39.18,30.0,24.29,22.82,24.94,gradient_boosting,24.94
2025-04-25,Hartford,SKU-4002,Home,31,65,35.25,30.0,41.68,36.0,36.12,gradient_boosting,36.12
2025-04-26,Hartford,SKU-4002,Home,32,116,40.01,22.0,25.57,28.08,26.6,gradient_boosting,26.6
2025-04-27,Hartford,SKU-4002,Home,21,96,39.94,27.0,32.22,28.7,30.05,gradient_boosting,30.05
2025-04-28,Hartford,SKU-4002,Home,24,143,40.57,26.0,18.95,23.17,24.37,gradient_boosting,24.37
2025-04-29,Hartford,SKU-4002,Home,26,124,39.79,25.0,19.47,23.29,24.22,gradient_boosting,24.22
2025-04-30,Hartford,SKU-4002,Home,19,59,40.61,23.0,23.88,23.01,24.55,gradient_boosting,24.55
2025-03-02,New Haven,SKU-1001,Grocery,179,616,5.16,167.0,191.69,193.93,185.48,gradient_boosting,185.48
2025-03-03,New Haven,SKU-1001,Grocery,175,237,5.07,132.0,161.24,158.14,156.54,gradient_boosting,156.54
2025-03-04,New Haven,SKU-1001,Grocery,223,285,5.03,202.0,192.17,159.95,162.28,gradient_boosting,162.28
2025-03-05,New Haven,SKU-1001,Grocery,176,518,5.0,149.0,167.26,158.42,164.72,gradient_boosting,164.72
2025-03-06,New Haven,SKU-1001,Grocery,187,573,5.0,134.0,164.91,159.37,162.8,gradient_boosting,162.8
2025-03-07,New Haven,SKU-1001,Grocery,276,269,5.0,221.0,182.33,198.61,199.76,gradient_boosting,199.76
2025-03-08,New Haven,SKU-1001,Grocery,200,661,5.09,200.0,181.76,189.16,194.63,gradient_boosting,194.63
2025-03-09,New Haven,SKU-1001,Grocery,153,366,4.92,179.0,187.02,196.15,199.58,gradient_boosting,199.58
2025-03-10,New Haven,SKU-1001,Grocery,153,486,5.01,175.0,165.01,163.6,164.34,gradient_boosting,164.34
2025-03-11,New Haven,SKU-1001,Grocery,130,529,5.01,223.0,185.59,171.17,172.25,gradient_boosting,172.25
2025-03-12,New Haven,SKU-1001,Grocery,154,346,4.99,176.0,171.69,166.14,162.7,gradient_boosting,162.7
2025-03-13,New Haven,SKU-1001,Grocery,178,668,4.89,187.0,166.94,162.08,157.41,gradient_boosting,157.41
2025-03-14,New Haven,SKU-1001,Grocery,211,462,5.06,276.0,198.12,186.78,196.73,gradient_boosting,196.73
2025-03-15,New Haven,SKU-1001,Grocery,226,341,4.46,200.0,206.08,244.85,239.77,gradient_boosting,239.77
2025-03-16,New Haven,SKU-1001,Grocery,216,451,5.04,153.0,176.73,197.82,193.58,gradient_boosting,193.58
2025-03-17,New Haven,SKU-1001,Grocery,203,536,4.96,153.0,165.4,159.34,154.87,gradient_boosting,154.87
2025-03-18,New Haven,SKU-1001,Grocery,165,107,5.11,130.0,183.57,166.79,177.04,gradient_boosting,177.04
2025-03-19,New Haven,SKU-1001,Grocery,160,591,4.97,154.0,168.72,156.47,160.15,gradient_boosting,160.15
2025-03-20,New Haven,SKU-1001,Grocery,164,543,5.0,178.0,175.38,154.49,157.03,gradient_boosting,157.03
2025-03-21,New Haven,SKU-1001,Grocery,211,327,4.97,211.0,202.35,200.37,209.56,gradient_boosting,209.56
2025-03-22,New Haven,SKU-1001,Grocery,255,639,5.1,226.0,187.56,195.27,196.32,gradient_boosting,196.32
2025-03-23,New Haven,SKU-1001,Grocery,225,469,5.0,216.0,185.81,199.12,199.04,gradient_boosting,199.04
2025-03-24,New Haven,SKU-1001,Grocery,127,756,4.94,203.0,166.96,158.06,158.0,gradient_boosting,158.0
2025-03-25,New Haven,SKU-1001,Grocery,185,791,4.94,165.0,159.13,161.01,161.73,gradient_boosting,161.73
2025-03-26,New Haven,SKU-1001,Grocery,164,436,4.95,160.0,170.54,173.96,168.27,gradient_boosting,168.27
2025-03-27,New Haven,SKU-1001,Grocery,217,403,5.0,164.0,178.78,168.04,167.15,gradient_boosting,167.15
2025-03-28,New Haven,SKU-1001,Grocery,177,742,5.01,211.0,187.3,214.21,198.92,gradient_boosting,198.92
2025-03-29,New Haven,SKU-1001,Grocery,147,553,5.01,255.0,201.28,218.3,210.68,gradient_boosting,210.68
2025-03-30,New Haven,SKU-1001,Grocery,282,789,5.16,225.0,188.22,197.73,188.54,gradient_boosting,188.54
2025-03-31,New Haven,SKU-1001,Grocery,176,337,4.97,127.0,176.71,163.37,166.42,gradient_boosting,166.42
2025-04-01,New Haven,SKU-1001,Grocery,194,659,4.91,185.0,173.09,166.23,166.05,gradient_boosting,166.05
2025-04-02,New Haven,SKU-1001,Grocery,174,577,5.15,164.0,171.54,167.59,165.5,gradient_boosting,165.5
2025-04-03,New Haven,SKU-1001,Grocery,173,569,4.95,217.0,181.55,165.43,166.75,gradient_boosting,166.75
2025-04-04,New Haven,SKU-1001,Grocery,233,453,5.01,177.0,187.96,215.08,205.72,gradient_boosting,205.72
2025-04-05,New Haven,SKU-1001,Grocery,279,281,4.83,147.0,198.65,235.44,235.71,gradient_boosting,235.71
2025-04-06,New Haven,SKU-1001,Grocery,240,386,4.95,282.0,213.96,217.84,214.99,gradient_boosting,214.99
2025-04-07,New Haven,SKU-1001,Grocery,144,272,4.84,176.0,174.01,183.07,174.18,gradient_boosting,174.18
2025-04-08,New Haven,SKU-1001,Grocery,133,486,4.99,194.0,182.19,167.23,163.69,gradient_boosting,163.69
2025-04-09,New Haven,SKU-1001,Grocery,153,338,5.05,174.0,181.09,171.57,173.64,gradient_boosting,173.64
2025-04-10,New Haven,SKU-1001,Grocery,204,148,5.01,173.0,194.95,168.33,170.77,gradient_boosting,170.77
2025-04-11,New Haven,SKU-1001,Grocery,249,510,4.94,233.0,191.42,203.63,205.03,gradient_boosting,205.03
2025-04-12,New Haven,SKU-1001,Grocery,197,497,5.06,279.0,194.53,214.97,197.26,gradient_boosting,197.26
2025-04-13,New Haven,SKU-1001,Grocery,179,622,4.95,240.0,212.14,209.89,214.1,gradient_boosting,214.1
2025-04-14,New Haven,SKU-1001,Grocery,172,689,4.99,144.0,167.87,168.51,163.27,gradient_boosting,163.27
2025-04-15,New Haven,SKU-1001,Grocery,143,459,4.92,133.0,174.57,161.95,164.57,gradient_boosting,164.57
2025-04-16,New Haven,SKU-1001,Grocery,115,644,4.96,153.0,171.3,163.84,160.18,gradient_boosting,160.18
2025-04-17,New Haven,SKU-1001,Grocery,134,460,5.12,204.0,181.57,160.74,155.83,gradient_boosting,155.83
2025-04-18,New Haven,SKU-1001,Grocery,306,237,4.55,249.0,220.94,242.95,238.45,gradient_boosting,238.45
2025-04-19,New Haven,SKU-1001,Grocery,241,511,4.73,197.0,204.66,231.23,242.89,gradient_boosting,242.89
2025-04-20,New Haven,SKU-1001,Grocery,191,620,4.81,179.0,196.01,233.38,195.59,gradient_boosting,195.59
2025-04-21,New Haven,SKU-1001,Grocery,239,555,4.98,172.0,168.9,171.31,166.13,gradient_boosting,166.13
2025-04-22,New Haven,SKU-1001,Grocery,190,388,4.94,143.0,171.6,179.86,175.24,gradient_boosting,175.24
2025-04-23,New Haven,SKU-1001,Grocery,152,529,5.02,115.0,170.38,164.17,169.67,gradient_boosting,169.67
2025-04-24,New Haven,SKU-1001,Grocery,104,492,5.13,134.0,185.21,158.69,174.66,gradient_boosting,174.66
2025-04-25,New Haven,SKU-1001,Grocery,240,361,5.06,306.0,219.1,226.88,219.46,gradient_boosting,219.46
