date,store,sku,category,price,promotion,holiday,weather_index,units_sold,inventory_on_hand,revenue
2024-01-29,Providence,SKU-3002,Electronics,129.13,0,0,0.543,7,21,903.91
2024-01-30,Providence,SKU-3002,Electronics,129.41,0,0,0.612,6,36,776.46
2024-01-31,Providence,SKU-3002,Electronics,134.15,0,0,0.491,1,57,134.15
2024-02-01,Providence,SKU-3002,Electronics,130.83,0,0,0.789,5,27,654.15
2024-02-02,Providence,SKU-3002,Electronics,132.78,0,0,0.933,6,24,796.68
2024-02-03,Providence,SKU-3002,Electronics,130.65,0,0,0.691,5,46,653.25
2024-02-04,Providence,SKU-3002,Electronics,128.4,0,0,0.702,4,35,513.6
2024-02-05,Providence,SKU-3002,Electronics,129.48,0,0,0.469,7,38,906.36
2024-02-06,Providence,SKU-3002,Electronics,128.14,0,0,0.957,4,18,512.56
2024-02-07,Providence,SKU-3002,Electronics,130.3,0,0,0.617,2,29,260.6
2024-02-08,Providence,SKU-3002,Electronics,114.05,1,0,0.772,6,32,684.3
2024-02-09,Providence,SKU-3002,Electronics,132.11,0,0,0.756,6,41,792.66
2024-02-10,Providence,SKU-3002,Electronics,129.59,0,0,0.867,8,22,1036.72
2024-02-11,Providence,SKU-3002,Electronics,133.66,0,0,0.942,4,50,534.64
2024-02-12,Providence,SKU-3002,Electronics,131.53,0,0,0.577,5,47,657.65
2024-02-13,Providence,SKU-3002,Electronics,126.93,0,0,0.811,5,29,634.65
2024-02-14,Providence,SKU-3002,Electronics,128.9,0,0,0.729,1,54,128.9
2024-02-15,Providence,SKU-3002,Electronics,125.19,0,0,0.853,5,40,625.95
2024-02-16,Providence,SKU-3002,Electronics,130.37,0,0,0.699,5,42,651.85
2024-02-17,Providence,SKU-3002,Electronics,132.87,0,0,0.774,6,60,797.22
2024-02-18,Providence,SKU-3002,Electronics,128.43,0,0,0.993,5,33,642.15
2024-02-19,Providence,SKU-3002,Electronics,115.09,1,0,0.779,3,57,345.27
2024-02-20,Providence,SKU-3002,Electronics,128.0,0,0,0.916,1,42,128.0
2024-02-21,Providence,SKU-3002,Electronics,128.98,0,0,0.62,2,35,257.96
2024-02-22,Providence,SKU-3002,Electronics,130.57,0,0,0.87,1,35,130.57
2024-02-23,Providence,SKU-3002,Electronics,128.31,0,0,0.842,5,27,641.55
2024-02-24,Providence,SKU-3002,Electronics,128.97,0,0,0.663,4,33,515.88
2024-02-25,Providence,SKU-3002,Electronics,131.86,0,0,0.791,4,18,527.44
2024-02-26,Providence,SKU-3002,Electronics,128.53,0,0,0.847,6,58,771.18
2024-02-27,Providence,SKU-3002,Electronics,133.09,0,0,0.701,5,49,665.45
2024-02-28,Providence,SKU-3002,Electronics,128.77,0,0,0.445,5,31,643.85
2024-02-29,Providence,SKU-3002,Electronics,127.16,0,0,0.825,5,33,635.8
2024-03-01,Providence,SKU-3002,Electronics,131.45,0,0,0.75,6,41,788.7
2024-03-02,Providence,SKU-3002,Electronics,131.86,0,0,0.81,5,39,659.3
2024-03-03,Providence,SKU-3002,Electronics,128.89,0,0,0.548,3,36,386.67
2024-03-04,Providence,SKU-3002,Electronics,128.83,0,0,0.652,3,36,386.49
2024-03-05,Providence,SKU-3002,Electronics,129.71,0,0,1.0,2,55,259.42
2024-03-06,Providence,SKU-3002,Electronics,132.7,0,0,0.675,4,29,530.8
2024-03-07,Providence,SKU-3002,Electronics,130.03,0,0,0.531,9,33,1170.27
2024-03-08,Providence,SKU-3002,Electronics,129.47,0,0,0.68,6,37,776.82
2024-03-09,Providence,SKU-3002,Electronics,131.36,0,0,0.72,6,35,788.16
2024-03-10,Providence,SKU-3002,Electronics,130.09,0,0,0.702,5,36,650.45
2024-03-11,Providence,SKU-3002,Electronics,128.9,0,0,0.811,6,53,773.4
2024-03-12,Providence,SKU-3002,Electronics,126.27,0,0,0.818,2,27,252.54
2024-03-13,Providence,SKU-3002,Electronics,128.51,0,0,0.659,6,25,771.06
2024-03-14,Providence,SKU-3002,Electronics,131.59,0,0,0.818,1,50,131.59
2024-03-15,Providence,SKU-3002,Electronics,128.16,0,0,0.76,11,38,1409.76
2024-03-16,Providence,SKU-3002,Electronics,114.41,1,0,0.888,8,26,915.28
2024-03-17,Providence,SKU-3002,Electronics,131.81,0,0,0.574,8,37,1054.48
2024-03-18,Providence,SKU-3002,Electronics,133.4,0,0,0.545,3,46,400.2
2024-03-19,Providence,SKU-3002,Electronics,131.87,0,0,0.831,5,29,659.35
2024-03-20,Providence,SKU-3002,Electronics,127.43,0,0,0.868,8,29,1019.44
2024-03-21,Providence,SKU-3002,Electronics,133.8,0,0,0.894,1,36,133.8
2024-03-22,Providence,SKU-3002,Electronics,129.03,0,0,0.919,9,26,1161.27
2024-03-23,Providence,SKU-3002,Electronics,129.61,0,0,0.677,8,26,1036.88
2024-03-24,Providence,SKU-3002,Electronics,127.98,0,0,0.623,6,27,767.88
2024-03-25,Providence,SKU-3002,Electronics,127.81,0,0,0.634,3,46,383.43
2024-03-26,Providence,SKU-3002,Electronics,128.93,0,0,0.796,4,47,515.72
2024-03-27,Providence,SKU-3002,Electronics,115.98,1,0,0.55,6,56,695.88
2024-03-28,Providence,SKU-3002,Electronics,127.43,0,0,0.52,3,34,382.29
2024-03-29,Providence,SKU-3002,Electronics,126.78,0,0,0.618,7,22,887.46
2024-03-30,Providence,SKU-3002,Electronics,128.46,0,0,0.732,3,48,385.38
2024-03-31,Providence,SKU-3002,Electronics,118.96,1,0,0.65,6,51,713.76
2024-04-01,Providence,SKU-3002,Electronics,129.77,0,0,0.813,4,44,519.08
2024-04-02,Providence,SKU-3002,Electronics,130.81,0,0,0.685,2,29,261.62
2024-04-03,Providence,SKU-3002,Electronics,131.86,0,0,0.773,5,42,659.3
2024-04-04,Providence,SKU-3002,Electronics,130.92,0,0,0.513,3,28,392.76
2024-04-05,Providence,SKU-3002,Electronics,125.76,0,0,0.867,6,46,754.56
2024-04-06,Providence,SKU-3002,Electronics,130.4,0,0,0.513,6,43,782.4
2024-04-07,Providence,SKU-3002,Electronics,129.86,0,0,0.603,4,31,519.44
2024-04-08,Providence,SKU-3002,Electronics,128.47,0,0,0.433,3,50,385.41
2024-04-09,Providence,SKU-3002,Electronics,135.54,0,0,0.845,5,44,677.7
2024-04-10,Providence,SKU-3002,Electronics,130.05,0,0,0.716,7,33,910.35
2024-04-11,Providence,SKU-3002,Electronics,129.73,0,0,0.657,3,40,389.19
2024-04-12,Providence,SKU-3002,Electronics,131.29,0,0,0.787,7,26,919.03
2024-04-13,Providence,SKU-3002,Electronics,130.18,0,0,0.552,8,40,1041.44
2024-04-14,Providence,SKU-3002,Electronics,129.46,0,0,0.607,9,33,1165.14
2024-04-15,Providence,SKU-3002,Electronics,130.27,0,0,0.837,5,38,651.35
2024-04-16,Providence,SKU-3002,Electronics,128.85,0,0,0.547,0,49,0.0
2024-04-17,Providence,SKU-3002,Electronics,130.75,0,0,0.724,4,29,523.0
2024-04-18,Providence,SKU-3002,Electronics,116.9,1,0,0.564,3,40,350.7
2024-04-19,Providence,SKU-3002,Electronics,129.52,0,0,0.592,6,44,777.12
2024-04-20,Providence,SKU-3002,Electronics,133.1,0,0,0.545,3,39,399.3
2024-04-21,Providence,SKU-3002,Electronics,132.35,0,0,0.336,8,37,1058.8
2024-04-22,Providence,SKU-3002,Electronics,117.29,1,0,0.683,8,38,938.32
2024-04-23,Providence,SKU-3002,Electronics,126.84,0,0,0.713,7,23,887.88
2024-04-24,Providence,SKU-3002,Electronics,129.1,0,0,0.682,4,45,516.4
2024-04-25,Providence,SKU-3002,Electronics,127.81,0,0,0.796,7,53,894.67
2024-04-26,Providence,SKU-3002,Electronics,128.07,0,0,0.494,6,44,768.42
2024-04-27,Providence,SKU-3002,Electronics,129.91,0,0,0.611,5,43,649.55
2024-04-28,Providence,SKU-3002,Electronics,130.69,0,0,0.695,7,24,914.83
2024-04-29,Providence,SKU-3002,Electronics,129.14,0,0,0.646,5,46,645.7
2024-04-30,Providence,SKU-3002,Electronics,130.04,0,0,0.554,3,28,390.12
2024-05-01,Providence,SKU-3002,Electronics,133.85,0,0,0.418,3,46,401.55
2024-05-02,Providence,SKU-3002,Electronics,129.79,0,0,0.54,4,14,519.16
2024-05-03,Providence,SKU-3002,Electronics,119.08,1,0,0.775,8,8,952.64
2024-05-04,Providence,SKU-3002,Electronics,133.15,0,0,0.767,5,25,665.75
2024-05-05,Providence,SKU-3002,Electronics,133.04,0,0,0.628,6,38,798.24
2024-05-06,Providence,SKU-3002,Electronics,128.58,0,0,0.471,7,20,900.06
2024-05-07,Providence,SKU-3002,Electronics,128.85,0,0,0.711,4,25,515.4
2024-05-08,Providence,SKU-3002,Electronics,129.57,0,0,0.517,4,31,518.28
2024-05-09,Providence,SKU-3002,Electronics,129.26,0,0,0.523,8,16,1034.08
2024-05-10,Providence,SKU-3002,Electronics,127.21,0,0,0.487,6,28,763.26
2024-05-11,Providence,SKU-3002,Electronics,130.32,0,0,0.408,4,35,521.28
2024-05-12,Providence,SKU-3002,Electronics,130.6,0,0,0.787,6,26,783.6
2024-05-13,Providence,SKU-3002,Electronics,130.44,0,0,0.547,6,32,782.64
2024-05-14,Providence,SKU-3002,Electronics,118.56,1,0,0.746,4,40,474.24
2024-05-15,Providence,SKU-3002,Electronics,130.21,0,0,0.575,5,45,651.05
2024-05-16,Providence,SKU-3002,Electronics,129.65,0,0,0.516,3,23,388.95
2024-05-17,Providence,SKU-3002,Electronics,129.69,0,0,0.563,6,52,778.14
2024-05-18,Providence,SKU-3002,Electronics,129.81,0,0,0.787,3,44,389.43
2024-05-19,Providence,SKU-3002,Electronics,130.79,0,0,0.63,5,30,653.95
2024-05-20,Providence,SKU-3002,Electronics,129.4,0,0,0.496,4,48,517.6
2024-05-21,Providence,SKU-3002,Electronics,132.34,0,0,0.529,4,36,529.36
2024-05-22,Providence,SKU-3002,Electronics,130.98,0,0,0.433,4,13,523.92
2024-05-23,Providence,SKU-3002,Electronics,131.3,0,0,0.603,5,37,656.5
2024-05-24,Providence,SKU-3002,Electronics,127.71,0,0,0.53,4,53,510.84
2024-05-25,Providence,SKU-3002,Electronics,129.46,0,0,0.555,5,41,647.3
2024-05-26,Providence,SKU-3002,Electronics,125.8,0,0,0.491,7,30,880.6
2024-05-27,Providence,SKU-3002,Electronics,132.64,0,0,0.671,6,26,795.84
2024-05-28,Providence,SKU-3002,Electronics,130.52,0,0,0.596,1,59,130.52
2024-05-29,Providence,SKU-3002,Electronics,129.31,0,0,0.233,2,66,258.62
2024-05-30,Providence,SKU-3002,Electronics,130.04,0,0,0.416,6,26,780.24
2024-05-31,Providence,SKU-3002,Electronics,135.06,0,0,0.581,5,32,675.3
2024-06-01,Providence,SKU-3002,Electronics,128.45,0,0,0.719,4,15,513.8
2024-06-02,Providence,SKU-3002,Electronics,129.5,0,0,0.499,8,29,1036.0
2024-06-03,Providence,SKU-3002,Electronics,131.11,0,0,0.465,4,46,524.44
2024-06-04,Providence,SKU-3002,Electronics,131.45,0,0,0.489,3,54,394.35
2024-06-05,Providence,SKU-3002,Electronics,128.72,0,0,0.629,4,36,514.88
2024-06-06,Providence,SKU-3002,Electronics,129.88,0,0,0.647,7,38,909.16
2024-06-07,Providence,SKU-3002,Electronics,118.2,1,0,0.62,9,47,1063.8
2024-06-08,Providence,SKU-3002,Electronics,128.94,0,0,0.478,5,33,644.7
2024-06-09,Providence,SKU-3002,Electronics,127.99,0,0,0.514,2,45,255.98
2024-06-10,Providence,SKU-3002,Electronics,130.37,0,0,0.407,3,39,391.11
2024-06-11,Providence,SKU-3002,Electronics,115.25,1,0,0.491,6,51,691.5
2024-06-12,Providence,SKU-3002,Electronics,132.28,0,0,0.722,2,32,264.56
2024-06-13,Providence,SKU-3002,Electronics,115.66,1,0,0.511,8,18,925.28
2024-06-14,Providence,SKU-3002,Electronics,130.66,0,0,0.67,6,31,783.96
2024-06-15,Providence,SKU-3002,Electronics,131.01,0,0,0.452,7,20,917.07
2024-06-16,Providence,SKU-3002,Electronics,129.88,0,0,0.29,4,26,519.52
2024-06-17,Providence,SKU-3002,Electronics,127.48,0,0,0.501,7,32,892.36
2024-06-18,Providence,SKU-3002,Electronics,131.7,0,0,0.519,3,44,395.1
2024-06-19,Providence,SKU-3002,Electronics,132.78,0,0,0.621,5,14,663.9
2024-06-20,Providence,SKU-3002,Electronics,129.66,0,0,0.312,4,54,518.64
2024-06-21,Providence,SKU-3002,Electronics,128.01,0,0,0.263,3,20,384.03
2024-06-22,Providence,SKU-3002,Electronics,128.11,0,0,0.475,8,59,1024.88
2024-06-23,Providence,SKU-3002,Electronics,131.43,0,0,0.617,1,55,131.43
2024-06-24,Providence,SKU-3002,Electronics,129.3,0,0,0.49,2,36,258.6
2024-06-25,Providence,SKU-3002,Electronics,117.66,1,0,0.41,6,46,705.96
2024-06-26,Providence,SKU-3002,Electronics,131.82,0,0,0.551,9,46,1186.38
2024-06-27,Providence,SKU-3002,Electronics,129.48,0,0,0.404,5,31,647.4
2024-06-28,Providence,SKU-3002,Electronics,114.13,1,0,0.425,5,21,570.65
2024-06-29,Providence,SKU-3002,Electronics,130.01,0,0,0.365,4,37,520.04
2024-06-30,Providence,SKU-3002,Electronics,130.28,0,0,0.464,5,44,651.4
2024-07-01,Providence,SKU-3002,Electronics,126.31,0,0,0.406,5,35,631.55
2024-07-02,Providence,SKU-3002,Electronics,131.56,0,0,0.341,0,48,0.0
2024-07-03,Providence,SKU-3002,Electronics,128.21,0,0,0.416,6,17,769.26
2024-07-04,Providence,SKU-3002,Electronics,129.94,0,1,0.368,6,49,779.64
2024-07-05,Providence,SKU-3002,Electronics,130.52,0,0,0.426,2,29,261.04
2024-07-06,Providence,SKU-3002,Electronics,117.4,1,0,0.249,6,28,704.4
2024-07-07,Providence,SKU-3002,Electronics,127.81,0,0,0.494,5,45,639.05
2024-07-08,Providence,SKU-3002,Electronics,133.64,0,0,0.224,6,52,801.84
2024-07-09,Providence,SKU-3002,Electronics,132.77,0,0,0.378,2,34,265.54
2024-07-10,Providence,SKU-3002,Electronics,132.15,0,0,0.322,4,21,528.6
2024-07-11,Providence,SKU-3002,Electronics,127.69,0,0,0.399,6,43,766.14
2024-07-12,Providence,SKU-3002,Electronics,129.34,0,0,0.505,4,46,517.36
2024-07-13,Providence,SKU-3002,Electronics,128.64,0,0,0.343,2,34,257.28
2024-07-14,Providence,SKU-3002,Electronics,132.57,0,0,0.355,9,30,1193.13
2024-07-15,Providence,SKU-3002,Electronics,128.22,0,0,0.322,6,39,769.32
2024-07-16,Providence,SKU-3002,Electronics,131.27,0,0,0.286,1,42,131.27
2024-07-17,Providence,SKU-3002,Electronics,118.25,1,0,0.506,8,21,946.0
2024-07-18,Providence,SKU-3002,Electronics,129.28,0,0,0.199,1,34,129.28
2024-07-19,Providence,SKU-3002,Electronics,128.79,0,0,0.316,2,49,257.58
2024-07-20,Providence,SKU-3002,Electronics,131.21,0,0,0.496,4,24,524.84
2024-07-21,Providence,SKU-3002,Electronics,131.77,0,0,0.348,7,37,922.39
2024-07-22,Providence,SKU-3002,Electronics,130.58,0,0,0.367,5,27,652.9
2024-07-23,Providence,SKU-3002,Electronics,130.52,0,0,0.486,5,55,652.6
2024-07-24,Providence,SKU-3002,Electronics,129.92,0,0,0.297,1,53,129.92
2024-07-25,Providence,SKU-3002,Electronics,130.8,0,0,0.499,3,31,392.4
2024-07-26,Providence,SKU-3002,Electronics,127.59,0,0,0.62,3,29,382.77
2024-07-27,Providence,SKU-3002,Electronics,125.77,0,0,0.526,3,40,377.31
2024-07-28,Providence,SKU-3002,Electronics,130.23,0,0,0.3,4,37,520.92
2024-07-29,Providence,SKU-3002,Electronics,129.99,0,0,0.218,3,43,389.97
2024-07-30,Providence,SKU-3002,Electronics,130.05,0,0,0.356,6,18,780.3
2024-07-31,Providence,SKU-3002,Electronics,133.56,0,0,0.656,4,41,534.24
2024-08-01,Providence,SKU-3002,Electronics,130.6,0,0,0.491,4,41,522.4
2024-08-02,Providence,SKU-3002,Electronics,116.07,1,0,0.237,2,34,232.14
2024-08-03,Providence,SKU-3002,Electronics,131.07,0,0,0.401,4,27,524.28
2024-08-04,Providence,SKU-3002,Electronics,129.14,0,0,0.355,3,32,387.42
2024-08-05,Providence,SKU-3002,Electronics,131.27,0,0,0.425,7,50,918.89
2024-08-06,Providence,SKU-3002,Electronics,131.05,0,0,0.317,5,28,655.25
2024-08-07,Providence,SKU-3002,Electronics,127.55,0,0,0.428,2,51,255.1
2024-08-08,Providence,SKU-3002,Electronics,132.42,0,0,0.375,8,40,1059.36
2024-08-09,Providence,SKU-3002,Electronics,129.69,0,0,0.344,1,44,129.69
2024-08-10,Providence,SKU-3002,Electronics,129.32,0,0,0.282,3,5,387.96
2024-08-11,Providence,SKU-3002,Electronics,128.75,0,0,0.419,7,44,901.25
2024-08-12,Providence,SKU-3002,Electronics,128.0,0,0,0.425,5,30,640.0
2024-08-13,Providence,SKU-3002,Electronics,127.1,0,0,0.241,2,44,254.2
2024-08-14,Providence,SKU-3002,Electronics,128.19,0,0,0.254,4,31,512.76
2024-08-15,Providence,SKU-3002,Electronics,130.56,0,0,0.556,1,50,130.56
2024-08-16,Providence,SKU-3002,Electronics,128.25,0,0,0.256,4,41,513.0
2024-08-17,Providence,SKU-3002,Electronics,129.04,0,0,0.263,2,40,258.08
2024-08-18,Providence,SKU-3002,Electronics,130.03,0,0,0.226,4,50,520.12
2024-08-19,Providence,SKU-3002,Electronics,128.96,0,0,0.378,5,41,644.8
2024-08-20,Providence,SKU-3002,Electronics,127.42,0,0,0.282,5,43,637.1
2024-08-21,Providence,SKU-3002,Electronics,130.98,0,0,0.342,1,54,130.98
2024-08-22,Providence,SKU-3002,Electronics,134.22,0,0,0.216,1,9,134.22
2024-08-23,Providence,SKU-3002,Electronics,130.18,0,0,0.223,4,39,520.72
2024-08-24,Providence,SKU-3002,Electronics,131.28,0,0,0.355,7,41,918.96
2024-08-25,Providence,SKU-3002,Electronics,132.38,0,0,0.426,5,56,661.9
2024-08-26,Providence,SKU-3002,Electronics,129.06,0,0,0.502,4,27,516.24
2024-08-27,Providence,SKU-3002,Electronics,129.58,0,0,0.296,2,45,259.16
2024-08-28,Providence,SKU-3002,Electronics,135.45,0,0,0.396,4,34,541.8
2024-08-29,Providence,SKU-3002,Electronics,127.94,0,0,0.275,6,18,767.64
2024-08-30,Providence,SKU-3002,Electronics,128.12,0,0,0.609,2,27,256.24
2024-08-31,Providence,SKU-3002,Electronics,117.0,1,0,0.391,6,35,702.0
2024-09-01,Providence,SKU-3002,Electronics,129.77,0,0,0.314,7,36,908.39
2024-09-02,Providence,SKU-3002,Electronics,132.5,0,0,0.457,3,37,397.5
2024-09-03,Providence,SKU-3002,Electronics,131.39,0,0,0.404,5,33,656.95
2024-09-04,Providence,SKU-3002,Electronics,127.71,0,0,0.078,3,30,383.13
2024-09-05,Providence,SKU-3002,Electronics,129.16,0,0,0.204,8,34,1033.28
2024-09-06,Providence,SKU-3002,Electronics,129.65,0,0,0.356,7,34,907.55
2024-09-07,Providence,SKU-3002,Electronics,130.82,0,0,0.501,7,46,915.74
2024-09-08,Providence,SKU-3002,Electronics,125.16,0,0,0.355,6,48,750.96
2024-09-09,Providence,SKU-3002,Electronics,129.24,0,0,0.294,2,27,258.48
2024-09-10,Providence,SKU-3002,Electronics,118.06,1,0,0.331,4,15,472.24
2024-09-11,Providence,SKU-3002,Electronics,127.84,0,0,0.369,3,57,383.52
2024-09-12,Providence,SKU-3002,Electronics,127.86,0,0,0.316,4,35,511.44
2024-09-13,Providence,SKU-3002,Electronics,129.03,0,0,0.49,4,35,516.12
2024-09-14,Providence,SKU-3002,Electronics,131.25,0,0,0.423,5,34,656.25
2024-09-15,Providence,SKU-3002,Electronics,126.73,0,0,0.598,0,52,0.0
2024-09-16,Providence,SKU-3002,Electronics,125.7,0,0,0.36,6,41,754.2
2024-09-17,Providence,SKU-3002,Electronics,127.41,0,0,0.556,3,37,382.23
2024-09-18,Providence,SKU-3002,Electronics,130.78,0,0,0.341,4,31,523.12
2024-09-19,Providence,SKU-3002,Electronics,131.24,0,0,0.44,3,48,393.72
2024-09-20,Providence,SKU-3002,Electronics,129.05,0,0,0.509,5,31,645.25
2024-09-21,Providence,SKU-3002,Electronics,128.54,0,0,0.404,9,42,1156.86
2024-09-22,Providence,SKU-3002,Electronics,132.08,0,0,0.4,5,60,660.4
2024-09-23,Providence,SKU-3002,Electronics,128.23,0,0,0.505,2,49,256.46
2024-09-24,Providence,SKU-3002,Electronics,128.73,0,0,0.488,3,31,386.19
2024-09-25,Providence,SKU-3002,Electronics,131.62,0,0,0.276,3,43,394.86
2024-09-26,Providence,SKU-3002,Electronics,129.52,0,0,0.437,0,27,0.0
2024-09-27,Providence,SKU-3002,Electronics,126.87,0,0,0.509,5,39,634.35
2024-09-28,Providence,SKU-3002,Electronics,130.99,0,0,0.376,5,27,654.95
2024-09-29,Providence,SKU-3002,Electronics,132.39,0,0,0.569,5,36,661.95
2024-09-30,Providence,SKU-3002,Electronics,127.37,0,0,0.391,3,53,382.11
2024-10-01,Providence,SKU-3002,Electronics,131.59,0,0,0.356,5,47,657.95
2024-10-02,Providence,SKU-3002,Electronics,131.97,0,0,0.191,6,36,791.82
2024-10-03,Providence,SKU-3002,Electronics,129.23,0,0,0.58,2,47,258.46
2024-10-04,Providence,SKU-3002,Electronics,130.36,0,0,0.308,4,55,521.44
2024-10-05,Providence,SKU-3002,Electronics,134.39,0,0,0.561,6,41,806.34
2024-10-06,Providence,SKU-3002,Electronics,125.73,0,0,0.471,4,31,502.92
2024-10-07,Providence,SKU-3002,Electronics,126.47,0,0,0.576,4,11,505.88
2024-10-08,Providence,SKU-3002,Electronics,129.44,0,0,0.578,5,22,647.2
2024-10-09,Providence,SKU-3002,Electronics,127.28,0,0,0.256,2,33,254.56
2024-10-10,Providence,SKU-3002,Electronics,130.99,0,0,0.523,3,44,392.97
2024-10-11,Providence,SKU-3002,Electronics,133.69,0,0,0.156,0,43,0.0
2024-10-12,Providence,SKU-3002,Electronics,127.93,0,0,0.327,6,50,767.58
2024-10-13,Providence,SKU-3002,Electronics,130.59,0,0,0.25,1,25,130.59
2024-10-14,Providence,SKU-3002,Electronics,130.15,0,0,0.471,3,28,390.45
2024-10-15,Providence,SKU-3002,Electronics,127.65,0,0,0.514,2,40,255.3
2024-10-16,Providence,SKU-3002,Electronics,117.38,1,0,0.342,5,38,586.9
2024-10-17,Providence,SKU-3002,Electronics,128.79,0,0,0.531,0,38,0.0
2024-10-18,Providence,SKU-3002,Electronics,129.69,0,0,0.526,1,36,129.69
2024-10-19,Providence,SKU-3002,Electronics,128.69,0,0,0.465,4,22,514.76
2024-10-20,Providence,SKU-3002,Electronics,130.16,0,0,0.182,3,48,390.48
2024-10-21,Providence,SKU-3002,Electronics,128.07,0,0,0.615,3,54,384.21
2024-10-22,Providence,SKU-3002,Electronics,131.65,0,0,0.411,3,23,394.95
2024-10-23,Providence,SKU-3002,Electronics,133.06,0,0,0.415,1,53,133.06
2024-10-24,Providence,SKU-3002,Electronics,127.49,0,0,0.414,4,23,509.96
2024-10-25,Providence,SKU-3002,Electronics,130.12,0,0,0.65,4,31,520.48
2024-10-26,Providence,SKU-3002,Electronics,116.66,1,0,0.432,5,37,583.3
2024-10-27,Providence,SKU-3002,Electronics,132.09,0,0,0.603,5,41,660.45
2024-10-28,Providence,SKU-3002,Electronics,134.86,0,0,0.419,3,25,404.58
2024-10-29,Providence,SKU-3002,Electronics,134.42,0,0,0.415,4,39,537.68
2024-10-30,Providence,SKU-3002,Electronics,132.96,0,0,0.458,4,43,531.84
2024-10-31,Providence,SKU-3002,Electronics,128.43,0,0,0.627,6,33,770.58
2024-11-01,Providence,SKU-3002,Electronics,126.67,0,0,0.439,8,35,1013.36
2024-11-02,Providence,SKU-3002,Electronics,131.98,0,0,0.19,5,32,659.9
2024-11-03,Providence,SKU-3002,Electronics,129.72,0,0,0.495,4,27,518.88
2024-11-04,Providence,SKU-3002,Electronics,130.82,0,0,0.418,5,39,654.1
2024-11-05,Providence,SKU-3002,Electronics,129.26,0,0,0.592,4,32,517.04
2024-11-06,Providence,SKU-3002,Electronics,129.05,0,0,0.398,3,47,387.15
2024-11-07,Providence,SKU-3002,Electronics,127.05,0,0,0.473,0,35,0.0
2024-11-08,Providence,SKU-3002,Electronics,130.79,0,0,0.635,3,28,392.37
2024-11-09,Providence,SKU-3002,Electronics,133.52,0,0,0.566,4,35,534.08
2024-11-10,Providence,SKU-3002,Electronics,132.4,0,0,0.55,5,39,662.0
2024-11-11,Providence,SKU-3002,Electronics,128.34,0,0,0.646,3,49,385.02
2024-11-12,Providence,SKU-3002,Electronics,130.69,0,0,0.909,4,25,522.76
2024-11-13,Providence,SKU-3002,Electronics,127.47,0,0,0.438,6,32,764.82
2024-11-14,Providence,SKU-3002,Electronics,128.59,0,0,0.355,1,46,128.59
2024-11-15,Providence,SKU-3002,Electronics,127.73,0,0,0.502,7,26,894.11
2024-11-16,Providence,SKU-3002,Electronics,130.08,0,0,0.494,5,56,650.4
2024-11-17,Providence,SKU-3002,Electronics,131.67,0,0,0.624,3,63,395.01
2024-11-18,Providence,SKU-3002,Electronics,131.07,0,0,0.585,6,27,786.42
2024-11-19,Providence,SKU-3002,Electronics,131.91,0,0,0.521,3,46,395.73
2024-11-20,Providence,SKU-3002,Electronics,119.35,1,0,0.638,4,33,477.4
2024-11-21,Providence,SKU-3002,Electronics,126.88,0,0,0.598,5,12,634.4
2024-11-22,Providence,SKU-3002,Electronics,131.12,0,0,0.652,4,27,524.48
2024-11-23,Providence,SKU-3002,Electronics,131.36,0,0,0.7,3,47,394.08
2024-11-24,Providence,SKU-3002,Electronics,130.24,0,0,0.642,8,33,1041.92
2024-11-25,Providence,SKU-3002,Electronics,128.65,0,0,0.832,5,48,643.25
2024-11-26,Providence,SKU-3002,Electronics,131.35,0,0,0.508,3,29,394.05
2024-11-27,Providence,SKU-3002,Electronics,129.12,0,0,0.578,2,42,258.24
2024-11-28,Providence,SKU-3002,Electronics,128.38,0,0,0.587,3,38,385.14
2024-11-29,Providence,SKU-3002,Electronics,134.23,0,1,0.569,6,27,805.38
2024-11-30,Providence,SKU-3002,Electronics,129.22,0,0,0.512,4,43,516.88
2024-12-01,Providence,SKU-3002,Electronics,128.6,0,1,0.492,5,41,643.0
2024-12-02,Providence,SKU-3002,Electronics,116.99,1,1,0.633,5,17,584.95
